uid;user_behavioral_profile;date;arrival_times;permanence_times;trajectory;sem_trajectory
8;0;01/12/17;[18, 18, 34];[6, 502, 5];[23, 3, 23];[7, 0, 7]
8;0;04/12/17;[16, 16, 20, 30];[10, 130, 303, 10];[23, 3, 11, 23];[7, 0, 5, 7]
8;0;05/12/17;[30, 30, 40];[3, 310, 3];[23, 3, 23];[7, 0, 7]
8;0;06/12/17;[10, 10, 11, 14, 15];[9, 24, 99, 23, 10];[23, 7, 3, 7, 23];[7, 4, 0, 4, 7]
8;0;07/12/17;[30, 30, 38];[7, 240, 7];[23, 3, 23];[7, 0, 7]
8;0;08/12/17;[18, 18, 27];[6, 293, 3];[23, 3, 23];[7, 0, 7]
8;0;11/12/17;[16, 16, 25];[4, 292, 5];[23, 3, 23];[7, 0, 7]
8;0;12/12/17;[28, 28, 35];[6, 204, 9];[23, 10, 23];[7, 6, 7]
8;0;13/12/17;[12, 12, 13, 14, 25, 25];[9, 24, 42, 322, 16, 8];[23, 7, 10, 3, 7, 23];[7, 4, 6, 0, 4, 7]
8;0;14/12/17;[34, 34, 39];[7, 163, 8];[23, 3, 23];[7, 0, 7]
8;0;15/12/17;[18, 18, 27];[6, 266, 4];[23, 3, 23];[7, 0, 7]
8;0;18/12/17;[18, 18, 25, 36];[4, 227, 328, 7];[23, 3, 11, 23];[7, 0, 5, 7]
8;0;19/12/17;[30, 30, 41];[6, 343, 7];[23, 3, 23];[7, 0, 7]
8;0;20/12/17;[12, 12, 12, 25, 26];[6, 17, 392, 6, 10];[23, 7, 3, 7, 23];[7, 4, 0, 4, 7]
8;0;21/12/17;[30, 30, 39];[5, 286, 5];[23, 3, 23];[7, 0, 7]
8;0;22/12/17;[20, 20, 31];[2, 335, 6];[23, 3, 23];[7, 0, 7]
8;0;16/01/18;[28, 28, 31, 34];[2, 109, 91, 7];[23, 3, 44, 23];[7, 0, 5, 7]
8;0;29/01/18;[14, 14, 17, 22, 26];[5, 103, 153, 124, 7];[23, 3, 11, 3, 23];[7, 0, 5, 0, 7]
8;0;31/01/18;[12, 12, 12, 18, 19, 29, 30];[8, 12, 181, 18, 304, 18, 9];[23, 7, 3, 7, 3, 7, 23];[7, 4, 0, 4, 0, 4, 7]
8;0;23/02/18;[14, 14, 24];[3, 323, 4];[23, 3, 23];[7, 0, 7]
8;0;01/03/18;[26, 26, 29, 33];[6, 90, 134, 6];[23, 2, 10, 23];[7, 1, 6, 7]
8;0;02/03/18;[12, 12, 13, 22];[2, 57, 242, 2];[23, 1, 3, 23];[7, 3, 0, 7]
8;0;05/03/18;[16, 16, 25];[6, 271, 7];[23, 11, 23];[7, 5, 7]
8;0;06/03/18;[30, 30, 33, 44];[8, 108, 310, 3];[23, 44, 3, 23];[7, 5, 0, 7]
8;0;07/03/18;[6, 6, 6, 7, 8, 9, 15, 16];[9, 5, 39, 35, 28, 180, 12, 6];[23, 7, 2, 1, 2, 11, 7, 23];[7, 4, 1, 3, 1, 5, 4, 7]
8;0;08/03/18;[28, 28, 34, 42];[6, 195, 229, 9];[23, 3, 11, 23];[7, 0, 5, 7]
8;0;09/03/18;[12, 12, 21];[2, 273, 4];[23, 3, 23];[7, 0, 7]
8;0;12/03/18;[16, 16, 16, 16, 28];[4, 11, 4, 363, 7];[23, 7, 23, 11, 23];[7, 4, 7, 5, 7]
8;0;13/03/18;[28, 28, 34];[7, 177, 3];[23, 10, 23];[7, 6, 7]
8;0;15/03/18;[26, 26, 28, 29, 35];[5, 62, 52, 157, 7];[23, 2, 47, 11, 23];[7, 1, 2, 5, 7]
8;0;16/03/18;[10, 10, 14, 27];[5, 127, 389, 3];[23, 2, 3, 23];[7, 1, 0, 7]
8;0;19/03/18;[18, 18, 18, 18, 20, 21, 22, 25, 25, 33];[4, 13, 9, 54, 31, 38, 64, 8, 229, 10];[23, 7, 23, 10, 10, 3, 2, 23, 10, 23];[7, 4, 7, 6, 6, 0, 1, 7, 6, 7]
8;0;20/03/18;[28, 28, 29, 40];[7, 32, 339, 7];[23, 47, 3, 23];[7, 2, 0, 7]
8;0;21/03/18;[10, 10, 10, 11, 16, 20, 24, 24];[8, 15, 7, 179, 105, 118, 9, 6];[23, 7, 23, 3, 1, 10, 7, 23];[7, 4, 7, 0, 3, 6, 4, 7]
8;0;22/03/18;[24, 24, 29, 32];[7, 169, 78, 9];[23, 2, 11, 23];[7, 1, 5, 7]
8;0;23/03/18;[14, 14, 16, 16, 16, 19, 19, 20, 26];[4, 61, 6, 10, 80, 2, 27, 194, 5];[23, 2, 23, 7, 3, 23, 2, 10, 23];[7, 1, 7, 4, 0, 7, 1, 6, 7]
8;0;26/03/18;[16, 16, 28];[10, 364, 4];[23, 11, 23];[7, 5, 7]
8;0;27/03/18;[26, 26, 28, 42];[8, 64, 425, 5];[23, 2, 3, 23];[7, 1, 0, 7]
8;0;28/03/18;[10, 10, 10, 14, 18, 18, 21, 22];[5, 5, 112, 133, 13, 91, 5, 9];[23, 7, 1, 11, 7, 11, 7, 23];[7, 4, 3, 5, 4, 5, 4, 7]
8;0;29/03/18;[24, 24, 28, 29, 33];[9, 129, 33, 107, 6];[23, 2, 11, 1, 23];[7, 1, 5, 3, 7]
8;0;30/03/18;[14, 14, 19, 20, 23];[6, 157, 20, 102, 6];[23, 3, 2, 11, 23];[7, 0, 1, 5, 7]
8;0;02/04/18;[18, 18, 20, 26];[4, 84, 172, 3];[23, 3, 10, 23];[7, 0, 6, 7]
8;0;03/04/18;[28, 28, 29, 29, 31, 32, 45];[2, 42, 9, 38, 54, 366, 2];[23, 2, 23, 2, 1, 3, 23];[7, 1, 7, 1, 3, 0, 7]
8;0;04/04/18;[10, 10, 10, 14, 25, 25];[9, 15, 117, 315, 18, 6];[23, 7, 2, 11, 7, 23];[7, 4, 1, 5, 4, 7]
8;0;05/04/18;[24, 24, 29, 36];[6, 170, 208, 6];[23, 2, 3, 23];[7, 1, 0, 7]
8;0;06/04/18;[12, 12, 13, 15, 28];[3, 52, 60, 377, 5];[23, 2, 47, 11, 23];[7, 1, 2, 5, 7]
8;0;09/04/18;[18, 18, 18, 23, 29];[4, 22, 134, 184, 7];[23, 47, 1, 3, 23];[7, 2, 3, 0, 7]
8;0;10/04/18;[30, 30, 35, 38];[4, 153, 101, 9];[23, 44, 10, 23];[7, 5, 6, 7]
8;0;11/04/18;[8, 8, 8, 8, 9, 11, 24, 25];[5, 10, 6, 32, 38, 414, 21, 5];[23, 7, 23, 10, 47, 3, 7, 23];[7, 4, 7, 6, 2, 0, 4, 7]
8;0;12/04/18;[24, 24, 28, 29, 31];[9, 134, 21, 47, 5];[23, 2, 7, 2, 23];[7, 1, 4, 1, 7]
8;0;13/04/18;[12, 12, 12, 12, 17, 20];[4, 5, 2, 145, 91, 4];[23, 23, 23, 3, 1, 23];[7, 7, 7, 0, 3, 7]
8;0;16/04/18;[18, 18, 18, 25];[8, 11, 200, 4];[23, 7, 3, 23];[7, 4, 0, 7]
8;0;17/04/18;[30, 30, 31, 40];[3, 47, 254, 3];[23, 2, 3, 23];[7, 1, 0, 7]
8;0;18/04/18;[10, 10, 11, 13, 13, 14, 15, 16, 22, 23];[8, 23, 72, 8, 38, 12, 19, 209, 22, 6];[23, 7, 2, 23, 47, 7, 7, 2, 7, 23];[7, 4, 1, 7, 2, 4, 4, 1, 4, 7]
8;0;19/04/18;[26, 26, 29, 31, 31, 41];[7, 94, 61, 5, 307, 6];[23, 2, 11, 23, 3, 23];[7, 1, 5, 7, 0, 7]
8;0;20/04/18;[12, 12, 21];[3, 294, 4];[23, 3, 23];[7, 0, 7]
8;0;23/04/18;[18, 18, 18, 23, 23, 33];[4, 6, 153, 3, 312, 4];[23, 7, 1, 23, 11, 23];[7, 4, 3, 7, 5, 7]
8;0;24/04/18;[30, 30, 31, 36];[3, 40, 146, 3];[23, 2, 10, 23];[7, 1, 6, 7]
8;0;25/04/18;[10, 10, 10, 13, 14, 16, 20, 23, 24];[6, 22, 88, 23, 67, 119, 87, 11, 5];[23, 7, 3, 2, 11, 2, 3, 7, 23];[7, 4, 0, 1, 5, 1, 0, 4, 7]
8;0;26/04/18;[26, 26, 28, 33];[9, 66, 139, 6];[23, 2, 11, 23];[7, 1, 5, 7]
8;0;27/04/18;[8, 8, 17];[6, 267, 5];[23, 3, 23];[7, 0, 7]
8;0;30/04/18;[16, 16, 17, 18, 18, 19, 20];[3, 53, 9, 20, 6, 37, 10];[23, 2, 23, 47, 23, 47, 23];[7, 1, 7, 2, 7, 2, 7]
8;0;01/05/18;[28, 28, 30, 33];[11, 64, 77, 3];[23, 47, 3, 23];[7, 2, 0, 7]
8;0;02/05/18;[12, 12, 12, 18, 23, 23];[6, 5, 174, 159, 15, 5];[23, 7, 1, 10, 7, 23];[7, 4, 3, 6, 4, 7]
8;0;03/05/18;[26, 26, 29, 31, 38];[9, 82, 88, 185, 9];[23, 2, 1, 3, 23];[7, 1, 3, 0, 7]
8;0;04/05/18;[6, 6, 7, 7, 9, 18];[4, 48, 2, 45, 276, 3];[23, 2, 23, 47, 10, 23];[7, 1, 7, 2, 6, 7]
8;0;06/05/18;[16, 16, 16, 16, 18, 19, 29, 29];[8, 15, 6, 57, 21, 304, 8, 2];[27, 53, 27, 18, 25, 43, 53, 27];[7, 4, 7, 6, 1, 5, 4, 7]
8;0;07/05/18;[20, 20, 28, 28];[9, 231, 20, 8];[23, 11, 2, 23];[7, 5, 1, 7]
8;0;08/05/18;[30, 30, 32, 36];[5, 62, 115, 6];[23, 47, 2, 23];[7, 2, 1, 7]
8;0;09/05/18;[10, 10, 11, 16, 21, 22];[9, 22, 175, 153, 21, 6];[23, 7, 10, 11, 7, 23];[7, 4, 6, 5, 4, 7]
8;0;11/05/18;[10, 10, 24];[10, 435, 6];[23, 3, 23];[7, 0, 7]
8;0;14/05/18;[18, 18, 21, 28];[5, 95, 226, 4];[23, 3, 10, 23];[7, 0, 6, 7]
8;0;15/05/18;[28, 28, 30, 42];[3, 64, 366, 10];[23, 2, 3, 23];[7, 1, 0, 7]
8;0;16/05/18;[10, 10, 10, 12, 14, 22, 24, 24];[9, 15, 38, 67, 248, 49, 16, 6];[23, 7, 2, 47, 3, 47, 7, 23];[7, 4, 1, 2, 0, 2, 4, 7]
8;0;17/05/18;[26, 26, 28, 32, 37];[6, 66, 119, 141, 8];[23, 2, 11, 11, 23];[7, 1, 5, 5, 7]
8;0;18/05/18;[10, 10, 10, 22];[9, 13, 350, 5];[23, 7, 3, 23];[7, 4, 0, 7]
8;0;21/05/18;[20, 20, 28];[3, 253, 5];[23, 10, 23];[7, 6, 7]
8;0;22/05/18;[32, 32, 38];[12, 190, 7];[23, 1, 23];[7, 3, 7]
8;0;23/05/18;[10, 10, 10, 21, 21];[8, 7, 315, 20, 9];[23, 7, 3, 7, 23];[7, 4, 0, 4, 7]
8;0;24/05/18;[24, 24, 29, 34];[9, 159, 139, 6];[23, 2, 3, 23];[7, 1, 0, 7]
8;0;25/05/18;[8, 8, 9, 18];[10, 48, 257, 2];[23, 10, 10, 23];[7, 6, 6, 7]
8;0;28/05/18;[20, 20, 24, 26, 29];[3, 122, 61, 95, 4];[23, 3, 10, 2, 23];[7, 0, 6, 1, 7]
8;0;29/05/18;[32, 32, 38];[4, 183, 10];[23, 3, 23];[7, 0, 7]
8;0;30/05/18;[10, 10, 10, 17, 23, 23];[5, 11, 222, 175, 6, 9];[23, 7, 3, 1, 7, 23];[7, 4, 0, 3, 4, 7]
8;0;31/05/18;[26, 26, 28, 29, 32];[9, 65, 31, 92, 9];[23, 2, 2, 3, 23];[7, 1, 1, 0, 7]
8;0;10/06/18;[16, 16, 16, 21, 22, 24, 25];[7, 5, 165, 26, 61, 8, 6];[27, 53, 18, 25, 49, 53, 27];[7, 4, 6, 1, 2, 4, 7]
8;0;19/06/18;[30, 30, 31, 34, 47];[7, 32, 99, 392, 7];[23, 2, 1, 3, 23];[7, 1, 3, 0, 7]
8;0;21/06/18;[24, 24, 28, 28, 39];[5, 128, 3, 317, 8];[23, 2, 7, 3, 23];[7, 1, 4, 0, 7]
8;0;02/07/18;[16, 16, 16, 19, 20, 20];[3, 11, 87, 29, 17, 3];[23, 7, 1, 2, 7, 23];[7, 4, 3, 1, 4, 7]
8;0;04/07/18;[8, 8, 8, 20, 21];[9, 10, 366, 13, 8];[23, 7, 3, 7, 23];[7, 4, 0, 4, 7]
8;0;05/07/18;[26, 26, 29, 42];[5, 109, 373, 6];[23, 2, 3, 23];[7, 1, 0, 7]
8;0;08/07/18;[16, 16, 16, 29, 29];[5, 11, 385, 5, 6];[27, 53, 43, 53, 27];[7, 4, 5, 4, 7]
8;0;24/07/18;[30, 30, 31, 31, 40];[9, 28, 8, 281, 2];[23, 2, 23, 3, 23];[7, 1, 7, 0, 7]
8;0;30/07/18;[16, 16, 16, 18, 19, 20, 21, 26];[3, 9, 65, 34, 12, 50, 141, 4];[23, 7, 11, 2, 7, 1, 3, 23];[7, 4, 5, 1, 4, 3, 0, 7]
9;0;01/09/17;[18, 18, 27];[4, 283, 7];[27, 32, 27];[7, 0, 7]
9;0;04/09/17;[14, 14, 23];[12, 273, 6];[27, 32, 27];[7, 0, 7]
9;0;05/09/17;[28, 28, 33];[4, 174, 6];[27, 32, 27];[7, 0, 7]
9;0;06/09/17;[16, 16, 16, 20, 20, 34, 35];[7, 6, 121, 6, 428, 6, 3];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
9;0;07/09/17;[30, 30, 40];[6, 321, 9];[27, 32, 27];[7, 0, 7]
9;0;08/09/17;[18, 18, 29];[5, 342, 6];[27, 32, 27];[7, 0, 7]
9;0;11/09/17;[12, 12, 18, 23];[6, 198, 139, 10];[27, 32, 54, 27];[7, 0, 3, 7]
9;0;12/09/17;[32, 32, 39];[6, 224, 3];[27, 32, 27];[7, 0, 7]
9;0;13/09/17;[16, 16, 16, 21, 25, 30, 30];[5, 5, 154, 109, 153, 11, 4];[27, 34, 32, 43, 32, 34, 27];[7, 4, 0, 5, 0, 4, 7]
9;0;14/09/17;[30, 30, 37];[6, 224, 9];[27, 32, 27];[7, 0, 7]
9;0;15/09/17;[18, 18, 26, 33];[6, 236, 210, 6];[27, 32, 18, 27];[7, 0, 6, 7]
9;0;18/09/17;[14, 14, 22, 25];[20, 224, 92, 13];[27, 32, 54, 27];[7, 0, 3, 7]
9;0;19/09/17;[28, 28, 35];[3, 226, 7];[27, 32, 27];[7, 0, 7]
9;0;20/09/17;[12, 12, 12, 23, 25, 26];[7, 10, 323, 77, 4, 6];[27, 34, 32, 43, 34, 27];[7, 4, 0, 5, 4, 7]
9;0;21/09/17;[32, 32, 36, 39];[8, 122, 100, 10];[27, 32, 18, 27];[7, 0, 6, 7]
9;0;22/09/17;[20, 20, 29];[4, 284, 4];[27, 32, 27];[7, 0, 7]
9;0;25/09/17;[12, 12, 16, 20, 26];[5, 142, 121, 158, 5];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
9;0;26/09/17;[30, 30, 39];[7, 286, 3];[27, 32, 27];[7, 0, 7]
9;0;27/09/17;[16, 16, 16, 19, 27, 27];[5, 9, 100, 218, 8, 2];[27, 34, 32, 43, 34, 27];[7, 4, 0, 5, 4, 7]
9;0;28/09/17;[32, 32, 40];[7, 242, 8];[27, 32, 27];[7, 0, 7]
9;0;29/09/17;[18, 18, 24, 28, 32];[7, 202, 101, 127, 3];[27, 32, 18, 32, 27];[7, 0, 6, 0, 7]
9;0;02/10/17;[14, 14, 24];[9, 300, 13];[27, 32, 27];[7, 0, 7]
9;0;03/10/17;[30, 30, 42];[7, 369, 7];[27, 32, 27];[7, 0, 7]
9;0;04/10/17;[14, 14, 14, 27, 28];[2, 11, 401, 6, 6];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
9;0;05/10/17;[30, 30, 34, 42];[7, 140, 242, 6];[27, 32, 18, 27];[7, 0, 6, 7]
9;0;06/10/17;[16, 16, 23, 32];[3, 235, 245, 7];[27, 32, 18, 27];[7, 0, 6, 7]
9;0;09/10/17;[10, 10, 20];[7, 305, 14];[27, 32, 27];[7, 0, 7]
9;0;10/10/17;[32, 32, 41];[4, 293, 6];[27, 32, 27];[7, 0, 7]
9;0;11/10/17;[12, 12, 12, 19, 19, 28, 28];[6, 5, 217, 9, 252, 4, 4];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
9;0;12/10/17;[34, 34, 41];[6, 215, 9];[27, 32, 27];[7, 0, 7]
9;0;13/10/17;[18, 18, 28];[7, 319, 4];[27, 32, 27];[7, 0, 7]
9;0;16/10/17;[12, 12, 16, 17, 24];[7, 137, 31, 190, 7];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
9;0;17/10/17;[32, 32, 36, 43];[5, 135, 204, 7];[27, 32, 43, 27];[7, 0, 5, 7]
9;0;18/10/17;[14, 14, 14, 21, 21, 33, 33];[5, 9, 214, 5, 357, 4, 4];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
9;0;19/10/17;[34, 34, 43];[8, 278, 7];[27, 32, 27];[7, 0, 7]
9;0;20/10/17;[14, 14, 20, 21, 32];[7, 201, 30, 331, 4];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
9;0;23/10/17;[12, 12, 19, 20, 24];[11, 223, 27, 128, 13];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
9;0;24/10/17;[32, 32, 42];[3, 300, 5];[27, 32, 27];[7, 0, 7]
9;0;25/10/17;[12, 12, 12, 15, 15, 17, 29, 30];[6, 5, 99, 6, 56, 362, 10, 3];[27, 34, 32, 34, 33, 32, 34, 27];[7, 4, 0, 4, 1, 0, 4, 7]
9;0;26/10/17;[32, 32, 38];[8, 200, 9];[27, 32, 27];[7, 0, 7]
9;0;27/10/17;[16, 16, 28];[6, 368, 5];[27, 32, 27];[7, 0, 7]
9;0;30/10/17;[12, 13, 16, 20, 25];[34, 94, 113, 156, 11];[27, 32, 54, 43, 27];[7, 0, 3, 5, 7]
9;0;31/10/17;[30, 30, 42];[4, 363, 6];[27, 32, 27];[7, 0, 7]
9;0;01/11/17;[14, 14, 14, 19, 19, 23, 24, 33, 33];[6, 6, 140, 5, 119, 32, 286, 4, 2];[27, 34, 32, 34, 32, 43, 32, 34, 27];[7, 4, 0, 4, 0, 5, 0, 4, 7]
9;0;02/11/17;[32, 32, 35, 43];[6, 110, 231, 8];[27, 54, 32, 27];[7, 3, 0, 7]
9;0;03/11/17;[12, 12, 18, 22];[4, 176, 149, 6];[27, 32, 18, 27];[7, 0, 6, 7]
9;0;06/11/17;[10, 10, 15, 16, 21];[13, 157, 32, 132, 6];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
9;0;07/11/17;[34, 34, 45];[3, 349, 4];[27, 32, 27];[7, 0, 7]
9;0;08/11/17;[16, 16, 16, 25, 26, 31, 31];[3, 11, 277, 9, 152, 5, 3];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
9;0;09/11/17;[34, 34, 44];[6, 319, 9];[27, 32, 27];[7, 0, 7]
9;0;10/11/17;[14, 14, 26];[6, 382, 3];[27, 32, 27];[7, 0, 7]
9;0;13/11/17;[12, 12, 17, 21, 27];[8, 165, 121, 165, 8];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
9;0;14/11/17;[32, 32, 39];[7, 207, 3];[27, 43, 27];[7, 5, 7]
9;0;15/11/17;[14, 14, 14, 20, 20, 32, 32];[4, 5, 173, 11, 351, 9, 3];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
9;0;16/11/17;[32, 32, 39];[7, 224, 9];[27, 32, 27];[7, 0, 7]
9;0;17/11/17;[12, 12, 25];[4, 399, 6];[27, 32, 27];[7, 0, 7]
9;0;20/11/17;[10, 10, 25];[20, 438, 8];[27, 32, 27];[7, 0, 7]
9;0;21/11/17;[34, 34, 38, 45];[3, 124, 214, 5];[27, 32, 43, 27];[7, 0, 5, 7]
9;0;22/11/17;[12, 12, 12, 17, 18, 19, 25, 25];[7, 10, 152, 11, 37, 174, 4, 6];[27, 34, 32, 34, 33, 32, 34, 27];[7, 4, 0, 4, 1, 0, 4, 7]
9;0;23/11/17;[32, 32, 42];[8, 320, 8];[27, 32, 27];[7, 0, 7]
9;0;24/11/17;[14, 14, 26];[7, 381, 6];[27, 32, 27];[7, 0, 7]
9;0;27/11/17;[8, 8, 15, 16, 21];[12, 221, 34, 152, 11];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
9;0;28/11/17;[32, 32, 41];[5, 292, 7];[27, 32, 27];[7, 0, 7]
9;0;29/11/17;[16, 16, 16, 28, 28];[7, 5, 351, 6, 7];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
9;0;30/11/17;[32, 32, 38];[6, 178, 7];[27, 54, 27];[7, 3, 7]
9;0;01/12/17;[16, 16, 23, 26, 30];[5, 207, 88, 135, 6];[27, 32, 18, 32, 27];[7, 0, 6, 0, 7]
9;0;04/12/17;[10, 10, 18, 25];[13, 246, 204, 11];[27, 32, 54, 27];[7, 0, 3, 7]
9;0;05/12/17;[28, 28, 32, 42];[5, 119, 310, 7];[27, 32, 43, 27];[7, 0, 5, 7]
9;0;06/12/17;[10, 10, 10, 21, 21, 22, 22];[6, 10, 316, 10, 27, 11, 3];[27, 34, 32, 34, 33, 34, 27];[7, 4, 0, 4, 1, 4, 7]
9;0;07/12/17;[32, 32, 42];[6, 318, 10];[27, 32, 27];[7, 0, 7]
9;0;08/12/17;[18, 18, 23, 24, 37];[4, 172, 25, 373, 4];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
9;0;11/12/17;[10, 10, 16, 21];[13, 175, 158, 13];[27, 32, 54, 27];[7, 0, 3, 7]
9;0;12/12/17;[28, 28, 38];[3, 299, 3];[27, 32, 27];[7, 0, 7]
9;0;13/12/17;[12, 12, 12, 19, 19, 32, 32];[6, 11, 193, 5, 386, 5, 2];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
9;0;14/12/17;[30, 30, 40];[8, 302, 8];[27, 32, 27];[7, 0, 7]
9;0;15/12/17;[16, 16, 28];[6, 375, 4];[27, 32, 27];[7, 0, 7]
9;0;18/12/17;[12, 12, 14, 21];[5, 74, 201, 8];[27, 32, 54, 27];[7, 0, 3, 7]
9;0;19/12/17;[30, 30, 42];[7, 354, 3];[27, 43, 27];[7, 5, 7]
9;0;20/12/17;[10, 10, 10, 14, 14, 21, 22];[5, 4, 124, 9, 209, 10, 5];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
9;0;21/12/17;[30, 30, 40];[7, 309, 10];[27, 32, 27];[7, 0, 7]
9;0;22/12/17;[14, 14, 19, 23, 31];[4, 156, 129, 241, 3];[27, 32, 18, 32, 27];[7, 0, 6, 0, 7]
9;0;11/01/18;[28, 28, 33];[9, 145, 9];[27, 32, 27];[7, 0, 7]
9;0;17/01/18;[10, 10, 10, 25, 25];[5, 9, 453, 6, 3];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
9;0;01/02/18;[30, 30, 34, 40];[7, 123, 191, 9];[27, 32, 18, 27];[7, 0, 6, 7]
9;0;02/02/18;[20, 20, 32];[7, 353, 3];[27, 32, 27];[7, 0, 7]
9;0;09/02/18;[20, 20, 31];[3, 330, 3];[27, 32, 27];[7, 0, 7]
9;0;12/02/18;[10, 10, 14, 21];[7, 119, 206, 13];[27, 32, 54, 27];[7, 0, 3, 7]
9;0;01/03/18;[36, 36, 38, 40, 1];[6, 75, 50, 275, 7];[27, 54, 51, 54, 27];[7, 3, 2, 3, 7]
9;0;02/03/18;[14, 14, 15, 16, 18, 21, 23, 38];[5, 32, 49, 63, 82, 65, 449, 5];[27, 51, 33, 51, 18, 33, 32, 27];[7, 2, 1, 2, 6, 1, 0, 7]
9;0;05/03/18;[14, 14, 19, 20, 23];[9, 165, 20, 105, 9];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
9;0;06/03/18;[26, 26, 29, 31, 31, 31, 32, 44];[4, 93, 58, 15, 6, 29, 349, 7];[27, 33, 51, 43, 27, 51, 43, 27];[7, 1, 2, 5, 7, 2, 5, 7]
9;0;07/03/18;[12, 12, 12, 12, 18, 22, 23];[4, 9, 10, 186, 116, 5, 2];[27, 34, 34, 18, 32, 34, 27];[7, 4, 4, 6, 0, 4, 7]
9;0;08/03/18;[36, 36, 47];[10, 333, 10];[27, 32, 27];[7, 0, 7]
9;0;09/03/18;[16, 16, 20, 21, 30];[5, 129, 24, 280, 6];[27, 32, 33, 43, 27];[7, 0, 1, 5, 7]
9;0;12/03/18;[14, 14, 18, 25];[10, 133, 210, 9];[27, 32, 18, 27];[7, 0, 6, 7]
9;0;13/03/18;[26, 26, 29, 39];[7, 112, 288, 3];[27, 33, 32, 27];[7, 1, 0, 7]
9;0;14/03/18;[14, 14, 14, 14, 21, 30, 30];[5, 8, 5, 196, 274, 7, 2];[27, 34, 34, 43, 32, 34, 27];[7, 4, 4, 5, 0, 4, 7]
9;0;15/03/18;[36, 36, 41];[9, 145, 7];[27, 32, 27];[7, 0, 7]
9;0;16/03/18;[14, 14, 18, 22, 36];[6, 129, 114, 435, 3];[27, 18, 43, 32, 27];[7, 6, 5, 0, 7]
9;0;19/03/18;[12, 12, 12, 13, 13, 18, 24];[10, 17, 23, 9, 121, 183, 8];[27, 34, 51, 27, 32, 54, 27];[7, 4, 2, 7, 0, 3, 7]
9;0;20/03/18;[30, 30, 35, 39];[3, 174, 106, 5];[27, 54, 1, 27];[7, 3, 3, 7]
9;0;21/03/18;[12, 12, 12, 18, 18, 22, 32, 33];[3, 9, 186, 8, 101, 314, 10, 2];[27, 34, 32, 34, 54, 32, 34, 27];[7, 4, 0, 4, 3, 0, 4, 7]
9;0;22/03/18;[36, 36, 38, 45];[5, 57, 234, 8];[27, 43, 32, 27];[7, 5, 0, 7]
9;0;23/03/18;[14, 14, 24, 28];[6, 302, 126, 5];[27, 32, 54, 27];[7, 0, 3, 7]
9;0;26/03/18;[16, 16, 24, 26];[8, 253, 41, 4];[27, 43, 51, 27];[7, 5, 2, 7]
9;0;27/03/18;[30, 30, 34, 35, 2];[7, 132, 34, 430, 6];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
9;0;28/03/18;[12, 12, 12, 17, 19, 30, 30];[5, 12, 150, 46, 340, 8, 5];[27, 34, 18, 33, 32, 34, 27];[7, 4, 6, 1, 0, 4, 7]
9;0;29/03/18;[36, 36, 38, 46];[7, 54, 252, 6];[27, 33, 18, 27];[7, 1, 6, 7]
9;0;30/03/18;[14, 14, 15, 29];[7, 25, 430, 3];[27, 33, 32, 27];[7, 1, 0, 7]
9;0;02/04/18;[14, 14, 18, 24];[5, 132, 169, 8];[27, 32, 18, 27];[7, 0, 6, 7]
9;0;03/04/18;[26, 26, 29, 41];[5, 86, 387, 7];[27, 33, 32, 27];[7, 1, 0, 7]
9;0;04/04/18;[12, 12, 12, 12, 13, 22];[2, 7, 4, 30, 270, 5];[27, 34, 27, 33, 32, 27];[7, 4, 7, 1, 0, 7]
9;0;05/04/18;[36, 36, 43];[5, 209, 5];[27, 18, 27];[7, 6, 7]
9;0;06/04/18;[12, 12, 20, 32];[7, 259, 350, 7];[27, 43, 32, 27];[7, 5, 0, 7]
9;0;09/04/18;[16, 16, 22, 23, 24, 27];[7, 184, 19, 44, 79, 10];[27, 18, 34, 54, 32, 27];[7, 6, 4, 3, 0, 7]
9;0;10/04/18;[26, 26, 29, 29, 29, 37];[6, 89, 11, 7, 234, 5];[27, 33, 34, 27, 18, 27];[7, 1, 4, 7, 6, 7]
